image_id,split,retina_area_px,AVR,CRAE,CRVE,VD,AD,VeD,TI,CI,FD,ATI,VTI,AFD,VFD,JUNC,VLEN,AWID,AWID_SD,VWID,VWID_SD,WID,WID_SD,ADV_RATIO,LA,HA,EA,MAC,HE_COUNT,EX_COUNT,CTW_A,MA_A,LA_RET,HA_RET,EA_RET
8241e43408a8,train,258022.0,0.4727795450446239,28.40459031434395,60.07998994893686,6.504096549906597,1.1549402764105383,5.3491562734960585,1.1471280157472297,75.60421400537079,1.2245361330794904,1.1067971810589328,1.1107479430585774,0.8240639827562587,1.1787530861759732,851,4841.0,3.42512845993042,2.812791109085083,3.625298500061035,3.795745372772217,3.5836353302001958,3.637057304382324,0.2159107375742645,0,0,0,0,0,0,0,0,0.0,0.0,0.0
8273fdb4405e,train,261048.0,0.8851382010403901,22.619233594910767,25.55446547027815,6.502635530630382,0.777634764487757,5.725000766142625,1.035874095737418,81.7680573424003,1.2550400932993822,0.9847982464479192,1.2271439821557926,0.7272057279371643,1.2323623459684907,963,5441.0,3.367237091064453,2.411062717437744,3.2866673469543457,2.035470485687256,3.291325330734253,2.072343111038208,0.135831381733021,9409,4899,2863,1,4,13,1222,1647,0.26959916286437,0.1403726537222392,0.082034477976479
82910bba4753,train,260297.0,0.7634314233839873,15.051873445276575,19.716077939990495,8.328178964797903,1.1348574897136732,7.193321475084231,1.0570198891906677,84.20300214438885,1.3204267568941654,,1.021476909797617,0.8420953263078653,1.2811266205275718,1349,6995.0,2.86476469039917,1.2697529792785645,3.2637288570404053,1.7936444282531738,3.1947686672210693,1.7297160625457764,0.1577654347361674,155086,57050,97076,1,23,234,5229,960,3.453575062358134,1.270433548531341,2.16176349092425
82ac8463fadd,train,257150.0,0.5423830487662897,21.5052873430176,39.649630260263024,6.33249076414544,1.1596344545984834,5.172856309546957,0.9574911162157008,74.33774834437087,1.257986811372247,1.0846522890932808,0.9824799136681815,0.8310938814196425,1.2081226973321737,951,5436.0,3.0501415729522705,1.7300090789794922,3.1360137462615967,2.2258553504943848,3.1019821166992188,2.1369779109954834,0.2241768155164636,438,0,438,0,0,4,0,0,0.0502221585208542,0.0,0.0502221585208542
82bb8a01935f,train,242814.0,0.7721401429016664,23.849186311627964,30.887121374112013,7.743787425766224,1.343003286466184,6.400784139300041,0.9413574486632832,83.45464228652583,1.2814448595804782,1.0643041683803829,,0.8765656335764129,1.2452975811536806,882,5633.0,3.305356979370117,2.07769775390625,3.5687789916992188,2.560647487640381,3.5141098499298096,2.4763991832733154,0.209818556170377,71429,34304,18633,2,11,26,0,18492,0.8159764088927252,0.3918752149778948,0.212855960840809
82d364726a58,train,262107.0,0.5965821123695311,17.102820304099332,28.66800721893856,8.300808448458072,0.8118821702587111,7.4889262781993615,0.9803374185276588,86.19131308059252,1.354224638551185,,1.098915558240033,0.8196498151696476,1.327392520442973,1616,7966.0,3.0726757049560547,1.4450429677963257,2.965825319290161,1.972485303878784,2.965801477432251,1.9169501066207888,0.1084110245045595,0,0,0,0,0,0,0,0,0.0,0.0,0.0
82deb07a6618,train,254216.0,0.4213708912592444,14.488338002522712,34.38381317519368,7.431475595556535,1.139975453944677,6.291500141611857,1.0436498932849436,74.57475380483437,1.2671690934209732,0.8770580193070293,1.0364191264038485,0.8625488677331901,1.222633505298781,937,5585.0,3.0580687522888184,1.4182199239730835,3.64488673210144,2.6703667640686035,3.546994686126709,2.513847827911377,0.1811929473552582,159744,78163,46981,9,52,84,2974,34600,3.123001619329828,1.5280897909885651,0.91848043793654
82e5bc01f8a4,train,259622.0,0.7187448441446568,27.904756785657863,38.824287941663016,12.83211746308094,0.9047769449430324,11.927340518137909,0.9870527381722992,88.1026137463698,1.4358413680081044,0.8249579113843055,1.03315715070157,0.7214521809756814,1.4257604490692843,2100,10330.0,4.530269145965576,3.807830333709717,3.347202777862549,2.308826208114624,3.3922653198242188,2.398178100585937,0.0758573919782987,0,0,0,0,0,0,0,0,0.0,0.0,0.0
82f2784ead76,train,251202.0,0.2880419013271979,13.278881696548597,46.1005209150616,7.4047977325021295,0.7257107825574637,6.679086949944666,1.0953721066293438,74.73501638080555,1.2492905438019315,1.4214846311870668,1.119598405414552,0.7404177402152317,1.215025896635343,837,5189.0,2.855043888092041,1.2671287059783936,3.746972799301148,2.8699748516082764,3.6318259239196777,2.734994888305664,0.1086541900107283,248473,89887,135068,8,54,160,24407,23518,4.867964879449431,1.761023367203161,2.646188037885307
83038ca49b6d,train,258434.0,0.6373284754890121,21.27312186275384,33.378583698823924,7.282323533281224,1.4518213547753005,5.830502178505924,1.0498411656479107,79.73868237026132,1.2510154090943983,1.0625,1.014134976662219,0.8235474913555164,1.1985517263387475,1140,5434.0,3.3969550132751465,2.1429543495178223,3.5764968395233154,2.4650754928588867,3.527379035949707,2.395772933959961,0.2490045128749668,1,0,1,0,0,0,0,0,0.0001147379786151,0.0,0.0001147379786151
830e297965a1,train,215951.0,0.6902280879865635,23.68920157800972,34.32083102719354,8.776064940657834,0.7367412051808049,8.03932373547703,0.9831553536769128,86.24423145189918,1.3029013686205573,0.8838834764831844,0.9504228335912276,0.723643461326895,1.2926234331491713,1197,5634.0,3.6875081062316895,2.6727664470672607,3.490459442138672,2.742065906524658,3.508424758911133,2.7366950511932373,0.0916421865099936,0,0,0,0,0,0,0,0,0.0,0.0,0.0
8329e80c10ac,train,259151.0,0.5938496235583245,25.583120538943163,43.0801326195175,7.824009940150723,0.86860556200825,6.955404378142473,1.029170292892238,83.57472544962597,1.3018519877558832,0.8481820113081203,1.0288963224019665,0.7448629234675719,1.2762925754004435,1163,6283.0,3.481120347976685,2.414138078689575,3.476780891418457,3.19971776008606,3.468998670578003,3.1232309341430664,0.124882108183079,0,0,0,0,0,0,0,0,0.0,0.0,0.0
8344c783da65,train,258555.0,0.5985840661319463,19.918322544822896,33.275731299590404,9.004660517104679,1.4874978244474095,7.517162692657268,0.9750127505737788,80.5239179954442,1.326858190973916,1.028991510855053,1.002589304908596,0.8965755331505997,1.2679523807676614,1392,7024.0,3.00435733795166,1.6863815784454346,3.593240737915039,2.736210823059082,3.468169450759888,2.570241451263428,0.1978802222679563,0,0,0,0,0,0,0,0,0.0,0.0,0.0
83517eaeccb9,train,260500.0,0.7350882240470505,28.35324738335581,38.571216972101865,9.179654510556622,1.3654510556621882,7.814203454894434,1.0685885365391798,85.71047720607838,1.3431336562380585,0.8711871219403557,,0.8083699430948337,1.3037396201737066,1450,7502.0,3.625943660736084,2.839979648590088,3.290183782577514,2.3945016860961914,3.3147692680358887,2.443621158599853,0.1747396345057968,8,0,8,0,0,1,0,0,0.0009857315360161,0.0,0.0009857315360161
835b9f6e12ba,train,259949.0,0.4899511166398483,22.67549802273217,46.281143674585,8.555139662010625,2.22389776456151,6.331241897449115,1.0960495882870316,87.46991817744265,1.2896960611787147,0.9615384615384616,1.172386736647581,0.9538870077576468,1.2026548831931334,1217,6233.0,3.326072454452514,1.7163681983947754,4.079870223999023,3.777716398239136,3.852015018463135,3.342216730117798,0.3512577469923441,35,0,34,0,0,1,0,1,0.0040055069999095,0.0,0.0038910639427693
837acf120946,train,257794.0,0.3342743788925979,17.24275358265189,51.58263591656234,8.931162090661536,1.1761328812928151,7.755029209368721,1.0880309147678482,88.05281578110086,1.2940727495052602,0.9648554015737,1.0476454436543672,0.8542081460338697,1.2559722329494736,1072,6286.0,3.3359158039093018,1.571879267692566,3.993826389312744,3.378807783126831,3.882503032684326,3.1771273612976074,0.1516606642657062,2797,0,2698,0,0,1,0,99,17.635561160151322,0.0,17.011349306431274
838b3e4d0bb4,train,262139.0,1.109258781077902,25.43663748373593,22.93120227456603,11.522512865311915,0.9365260415275866,10.585986823784328,1.032200144888794,87.25363787069442,1.4509842628054217,,1.0148994673614466,0.7945794708851575,1.4330580816906162,1913,10858.0,3.2994842529296875,2.1773931980133057,2.9009816646575928,1.5619603395462036,2.920410394668579,1.6075055599212646,0.0884684684684684,81,0,81,0,0,1,0,0,0.0032863600235806,0.0,0.0032863600235806
838c87c63422,train,255899.0,0.5201890005342836,10.754494252186271,20.67420541599377,5.545547266695063,0.582651749322975,4.962895517372088,1.1201790946320054,81.59493002376551,1.1794636329562034,,1.0941565765250418,0.8434215703586146,1.1482467663155338,665,3787.0,3.202146291732788,1.1940360069274902,3.74609899520874,2.0816869735717773,3.677039623260498,2.0175580978393555,0.1174015748031496,1128093,1088634,33446,1,29,53,0,6013,32.30741869540339,31.17735367921951,0.9578589049718966
83a63c4a3e4a,train,260038.0,0.5300977571779824,24.20040177069693,45.65271488702329,7.758096893530945,1.310962243979726,6.447134649551219,0.978577809464792,78.91121415078139,1.2715113203230666,,0.9421630606623848,0.8125042492427849,1.2282141651673135,1074,5823.0,3.5337092876434326,2.5036516189575195,3.638583421707153,3.232832431793213,3.60090970993042,3.107727527618408,0.2033402922755741,2,0,2,0,0,0,0,0,0.0002290549308082,0.0,0.0002290549308082
83b61051737f,train,255666.0,0.4180297797536923,21.661860058696337,51.8189399603534,6.506144735709872,0.8065210078774652,5.699623727832407,,81.94004840811768,1.25078304855822,1.1766968108291045,0.9,0.7383032882593186,1.2241716740164128,960,5371.0,3.851542711257935,2.6876134872436523,3.3453588485717773,3.001587152481079,3.374975204467773,2.9639735221862797,0.1415042547351084,376094,17660,345229,9,8,342,0,13205,7.356803626154178,0.3454486166699888,6.753050990054562
83d6e40c869f,train,248682.0,0.515920042269593,15.01250261278824,29.098506324248373,8.590891178291955,1.3201598829026628,7.270731295389292,1.0652286521295593,85.4357099329677,1.3239394662835433,1.0476454436543672,1.2537149477966687,0.8824355358485994,1.2758317238245052,1194,6564.0,3.040140151977539,1.4822007417678833,3.49609375,2.366783618927002,3.3954198360443115,2.2420802116394043,0.1815718157181572,22126,6625,14022,7,12,87,1721,1479,1.371517973976739,0.4106619622885246,0.869177665692029
83d81ba5959c,train,215940.0,0.6641627684974465,23.04700804019305,34.70084312665241,7.023710289895341,0.90025006946374,6.1234602204316015,1.4199567088524283,80.52631578947368,1.2510125892745547,,1.697056274847714,0.6444648271081682,1.2451673942382246,910,4560.0,5.6616530418396,3.1328346729278564,3.3066649436950684,2.4241154193878174,3.4482810497283936,2.531367540359497,0.1470165620509718,26,1,25,0,0,1,0,0,0.0017449277969011,6.711260757312086e-05,0.001677815189328
83df53d58f28,train,252163.0,0.6324445995417514,21.98129041603532,34.75607259823586,7.442408283530891,1.8361139421723247,5.6062943413585655,1.1111111111111112,83.18500284037114,1.2495605657846298,0.8962581595302719,0.9460132634618794,0.9376350240177505,1.1615013405815355,1016,5281.0,3.061100959777832,1.6217961311340332,3.909109115600586,2.952583312988281,3.6731786727905273,2.6663403511047363,0.3275093725684375,34,0,0,2,0,0,0,34,0.0038910951143867,0.0,0.0
83e529e95b0e,train,257809.0,0.4711627935897059,17.73289557407514,37.63645138227352,4.70154261488156,1.5783002144998817,3.123242400381678,1.071749194749951,76.8199233716475,1.1412697765988289,1.0,1.0434983894999017,0.9303147509417904,1.036238656736565,548,3654.0,3.057922601699829,1.510890007019043,3.679368257522583,3.0096595287323,3.4532463550567627,2.594733715057373,0.5053402881271734,3835,363,2625,0,1,9,0,847,0.1099444859185051,0.0104067401273578,0.0752553521606456
83fda7c0500b,train,261894.0,0.2527928999145072,10.32889283216425,40.859109712564745,9.907061635623572,0.5189122316662467,9.388149403957328,1.0551805068131872,85.11291383468537,1.3907541865475006,0.8772663218914428,1.0103913108330482,0.7629183789052123,1.3739209555722822,1931,9122.0,2.7446959018707275,1.0374563932418823,3.169380187988281,2.265348434448242,3.1221909523010254,2.178686141967773,0.0552731118070525,0,0,0,0,0,0,0,0,0.0,0.0,0.0
840527bc6628,train,250545.0,1.108215279375798,22.394476408218672,20.20769504354096,6.714163124388833,1.0481151090622445,5.666048015326588,1.052190917852858,79.16083916083916,1.2733317624785518,1.0666666666666669,1.1079213640258931,0.7729247346564196,1.2390658811580864,722,5720.0,3.4938759803771973,2.1583456993103027,3.0046794414520264,1.6194612979888916,3.0524046421051025,1.6939539909362793,0.1849816849816849,130211,47798,66358,8,25,61,9693,16055,2.5470215373360445,0.9349635241384234,1.298010576483901
840a06a9c690,train,259766.0,0.7120243101993216,23.793955481386725,33.41733581361278,7.207255760954089,1.0725037148818553,6.134752046072235,0.954390361188538,79.53119841531858,1.2834514477125265,1.0213243599737851,1.033695314262629,0.7442120965907977,1.2512580643470947,1215,6058.0,4.308428287506104,3.112390279769897,3.086062431335449,1.886707067489624,3.207799196243286,2.073473691940308,0.174824297188755,0,0,0,0,0,0,0,0,0.0,0.0,0.0
8421107255ae,train,248327.0,0.477907137708346,19.17835445493837,40.129876584187805,6.571979688072582,0.8665992823978061,5.705380405674776,1.0164847039054747,83.63978269954032,1.2315858116928269,0.8356716504931926,1.0490994977110422,0.7966710602680892,1.2002549707219643,785,4786.0,3.183536529541016,1.7015626430511477,3.664935111999512,3.005013227462769,3.5942516326904297,2.86527156829834,0.1518915866741954,60025,6148,31713,10,9,67,1567,22164,1.174449534867113,0.1202918074196253,0.6204967613367888
842d697884f6,train,260337.0,0.8389489164299395,33.504931062675496,39.93679520470957,8.9207450343209,1.6090682461578647,7.311676788163035,1.062830630820108,76.54746517305759,1.3241919719556958,,1.0741564169689657,0.8258950894291955,1.2888082123411808,1327,6963.0,3.7911102771759033,3.191046476364136,3.4518227577209477,2.980531692504883,3.4643337726593018,2.985604286193848,0.2200682952456002,11891,3097,8555,6,5,72,0,239,1.363776598001874,0.3551943590961066,0.9811713729632524
8446826853d0,train,242226.0,0.3632667845448715,14.48555516594004,39.87580418090978,5.674452783763923,1.1584222998356906,4.516030483928232,0.943433364214464,76.09354699003897,1.2205786107505792,0.8808303292720552,1.0274936706584832,0.8809653839644153,1.1693265661804668,754,4618.0,2.7328197956085205,1.1733744144439695,3.179198980331421,2.6087002754211426,3.0789289474487305,2.375453233718872,0.2565133924490355,8501,5765,692,1,6,3,184,2044,0.166237758518194,0.1127350520947404,0.0135321172679202
8448af27ba07,train,259975.0,0.6822162565337743,21.65278262071526,31.73888398779794,6.146360226944899,1.0951052985864025,5.051254928358496,1.0101710411563334,75.30445198642444,1.239792090425392,0.8731282501307986,1.055956419046446,0.7540878245400909,1.2141675852465377,890,5009.0,3.8682701587677,2.8402814865112305,3.172699213027954,2.221099853515625,3.254424571990967,2.3097915649414062,0.2167986597624124,0,0,0,0,0,0,0,0,0.0,0.0,0.0
847b04287c9c,train,256283.0,0.435878182127157,17.43709029908702,40.00450358398569,7.623603594463932,1.4468380657320228,6.176765528731909,1.1094003924504583,83.75834331678932,1.2790997750844575,1.0833333333333333,1.218415398160343,0.8735494140151935,1.218076932698304,1224,5843.0,3.122665882110596,1.6564666032791138,3.5800251960754395,2.670098066329956,3.4768404960632324,2.499918937683105,0.2342387871130764,8,0,8,0,0,1,0,0,0.0009163236180121,0.0,0.0009163236180121
848e66b9e199,train,262062.0,1.191072381183147,19.759117047618435,16.589350370118392,8.148453419419832,1.346246308125558,6.8022071112942735,0.9487540326084014,83.20020286547484,1.3554646925581948,1.0036644891978548,0.985008418718898,0.8864381149283301,1.3178497684945616,1455,7887.0,3.097787380218506,1.693230390548706,2.840085506439209,1.3947899341583252,2.842853546142578,1.371968388557434,0.1979131605520027,0,0,0,0,0,0,0,0,0.0,0.0,0.0
849a91e9ab28,train,260604.0,0.2334786351637211,10.027171394861918,42.946847739754055,7.914306764286043,1.3894644748353824,6.52484228945066,1.0823941625167146,83.18232395485614,1.292478435326408,1.1769646985527409,1.0504514628777804,0.8947968120431227,1.2375991321720117,1241,6291.0,2.853571891784668,1.0162829160690308,3.5711402893066406,3.00268030166626,3.430328845977783,2.737367391586304,0.2129498941425547,8638,6792,1687,2,6,12,0,159,0.2472715114478293,0.1944278890661793,0.048292086109341
84a72e15b23c,train,259321.0,0.7382378486192801,14.70445958359496,19.918322544822896,6.269835454899526,0.9366769370779844,5.333158517821541,0.9960807794600396,75.52541077569737,1.2443339805807934,1.030677001764963,1.0141372680745668,0.8328338406711484,1.1999315903476742,886,5234.0,2.947650909423828,1.3141008615493774,3.271944046020508,1.8443913459777832,3.214179515838623,1.7725719213485718,0.1756326825741142,80876,13498,59881,5,9,96,0,7497,2.3177743222152234,0.3868306766069178,1.7160918466364532
84b472c49cfa,train,258690.0,0.788841684102244,21.429697385410428,27.166030671666263,6.149445281997758,1.9393869109745252,4.210058371023233,1.0176563596237094,84.89292364990689,1.2029683016538302,0.921745835149465,1.131370849898476,0.9041440425761263,1.1414447112682615,491,4296.0,4.1515889167785645,1.9840514659881592,3.563889265060425,2.20246696472168,3.704222440719605,2.1562178134918213,0.4606555871820769,25,0,25,0,0,1,0,0,0.0062412778142545,0.0,0.0062412778142545
84b4da14bc23,train,259673.0,0.6791532203516095,23.499624836705927,34.60135965274487,6.493166405440689,1.3455384271757171,5.147627978264972,1.065301283133832,79.2560258113494,1.2512527142807262,1.060430864638069,0.9770187170710684,0.8343122441489565,1.2035885683076597,907,5269.0,3.497159242630005,2.278416395187378,3.34462571144104,2.4970858097076416,3.357527494430542,2.4480509757995605,0.2613899902745567,22,0,22,0,0,2,0,0,0.0025224787251851,0.0,0.0025224787251851
84b79243e430,train,258613.0,0.6347596623901164,26.491621003816125,41.73488419863495,7.21038772219494,1.2095292966710878,6.000858425523853,1.0095970867207655,77.01884834860799,1.27299847575114,,0.9633590625521904,0.8115449225656876,1.235587775122317,1007,5783.0,3.6070520877838135,2.861278533935547,3.304382562637329,2.620805501937866,3.3377339839935303,2.647373914718628,0.2015593788259553,11,0,1,2,0,0,0,10,0.0012597602790712,0.0,0.0001145236617337
84b88e8d3bca,train,257969.0,0.5817289148500017,12.916767635165224,22.20410109491601,6.673670092142855,1.2082847163806505,5.465385375762204,,84.38095238095238,1.2617322773469128,1.1028219331407116,0.9755937271062396,0.8827191274547246,1.2218724518767716,878,5250.0,3.1262214183807373,1.2311558723449707,3.371542930603028,2.011626482009888,3.313798666000366,1.8898409605026243,0.2210795091850486,0,0,0,0,0,0,0,0,0.0,0.0,0.0
84c663f39632,train,250333.0,0.8007776776931309,13.611521635837772,16.997878456164827,5.6568650557457465,1.4808275377197573,4.176037518025989,0.9009192002645994,81.86732186732186,1.2130717119374497,0.9203579866168444,0.9693364790925872,0.8963634199332704,1.1412305940861664,636,4070.0,3.4182491302490234,1.3065574169158936,3.5224714279174805,2.0385310649871826,3.487745761871338,1.883172869682312,0.3546011096231108,340046,307067,29279,2,2,60,0,3700,5.176603334925685,4.674555960798319,0.4457213701772382
84e8c62165b5,train,250066.0,0.5543378539250708,13.975779415495074,25.21166345855241,5.826061919653212,1.0421248790319355,4.783937040621276,1.002051272154551,80.51462502749065,1.219703551965503,0.9927337820337084,0.9613452228035344,0.8586877637042668,1.1591012719227245,725,4547.0,2.816962242126465,1.0841881036758425,3.385413885116577,2.205939531326294,3.271127700805664,2.047105073928833,0.2178383348658363,335300,57608,272723,2,10,303,0,4969,6.559420564301885,1.1269761403766865,5.33523666733702
851e40a21f81,train,260567.0,0.4057042712344755,16.732809572879322,41.24385854249152,8.810785709625547,1.695149424140432,7.115636285485115,0.8677218312746247,85.34740822435796,1.3004498207048774,1.1141720290623112,1.0217216347819025,0.9044503019852324,1.235303243311009,1367,6347.0,2.9427590370178223,1.400829553604126,4.113493919372559,3.7240123748779297,3.823521137237549,3.357572555541992,0.2382287902486381,2,0,2,0,0,0,0,0,0.000228956074777,0.0,0.000228956074777
8543a801dce0,train,257670.0,0.7280435472770863,23.440033546337357,32.19592239228556,8.175573407847246,2.028563666705476,6.147009741141771,1.0683704376618066,87.55522827687776,1.316030606112077,1.0182337649086284,1.0942692315849532,0.9493605892811574,1.2510341033123549,1266,6790.0,3.3534977436065674,1.9881343841552732,3.2496705055236816,2.21709418296814,3.261030435562134,2.1646804809570312,0.3300082075888629,126102,18542,94076,1,9,150,0,13484,1.9204156438445408,0.2823773363480792,1.4326895854968125
855f0a5442b6,train,254655.0,0.4805112734103831,19.27267558259707,40.10868557944767,7.984135398872985,1.8157899903791404,6.1683454084938445,1.0506848731250231,77.93800762473064,1.2869799371199384,0.90075469822209,0.9570236746913128,0.9355670319326864,1.2102244955800403,1012,6033.0,3.129506826400757,1.5812448263168335,3.719531297683716,3.3768272399902344,3.5706465244293213,3.0508131980896,0.2943722943722944,157068,5459,138601,4,8,168,6576,13008,2.386259999152257,0.0829360107429404,2.1056995832537626
8564b7aa3c1a,train,259450.0,0.5071873016577437,19.532815141104543,38.51203505541535,8.127192137213337,1.3046829832337636,6.822509153979572,1.073312629199899,76.81133103323043,1.2565175790625869,0.8280299936296638,1.0637025912946794,0.8410725590258797,1.2030476336226237,868,5507.0,3.1406729221343994,1.8493618965148928,4.130376815795898,3.3355860710144043,3.9393701553344727,3.1343109607696533,0.1912321337777526,0,0,0,0,0,0,0,0,0.0,0.0,0.0
857002ed4e49,train,250545.0,1.108215279375798,22.394476408218672,20.20769504354096,6.714163124388833,1.0481151090622445,5.666048015326588,1.052190917852858,79.16083916083916,1.2733317624785518,1.0666666666666669,1.1079213640258931,0.7729247346564196,1.2390658811580864,722,5720.0,3.4938759803771973,2.1583456993103027,3.0046794414520264,1.6194612979888916,3.0524046421051025,1.6939539909362793,0.1849816849816849,130211,47798,66358,8,25,61,9693,16055,2.5470215373360445,0.9349635241384234,1.298010576483901
857230f64a2e,train,231083.0,1.1226839274088305,18.70129047842627,16.65766296449001,3.8116174707788977,0.5197266782930808,3.291890792485817,1.0504514628777804,67.92664670658682,1.097914174638024,1.0443762011289497,1.0504514628777804,0.7018187744800842,1.0560339543154076,344,2672.0,2.92069935798645,1.6397557258605957,3.2414846420288086,1.5583516359329224,3.1984403133392334,1.5750218629837036,0.1578808991718154,93953,68395,22467,16,42,48,6352,3091,5.819216737998055,4.2362173511796,1.3915504821836695
8596a24a14bd,train,252960.0,0.5540784901082731,14.001030502896898,25.26903814685342,6.772612270714737,1.5836495888678053,5.188962681846932,,79.67189728958631,1.2702008314722584,0.9707253433941508,1.2109354908083003,0.9057989383652776,1.2014733011392518,1144,5608.0,3.15653133392334,1.310915470123291,3.213976621627808,1.9934042692184448,3.1705880165100098,1.852145791053772,0.3051957946061253,141357,45796,89268,8,51,194,0,6293,4.0503450000988535,1.3122066797153809,2.5578230824707973
85cbb84ac8e0,train,258410.0,0.8534974214743443,23.084868400025943,27.047379194361003,8.49115746294648,1.7634766456406483,6.727680817305832,1.0260530076739318,85.37101405470757,1.3128074322375085,1.116880781646981,1.0774816561889289,0.901685031466396,1.2533277860044392,995,6617.0,3.2729592323303223,1.9456169605255127,3.552430391311645,2.233036994934082,3.489727258682251,2.1728529930114746,0.2621225194132873,238743,21180,215434,3,19,167,2525,2129,6.844961029168273,0.6072482736573807,6.176672548966201
85cc6d636898,train,261177.0,1.2670101322618028,31.648725408125284,24.979062599623862,7.332192344655157,1.78423061755055,5.547961727104608,1.1109601487404526,81.7448798580874,1.2928912123455665,0.850090285378968,1.16945067431247,0.8786826717087715,1.2422789640297385,1052,6201.0,3.669020414352417,2.887125968933105,3.112381935119629,1.885392904281616,3.202042818069458,2.1100966930389404,0.3216011042097998,70278,4230,64317,5,5,151,561,1731,2.013929983278862,0.1212175051832662,1.843107867818472
85f99e7e4052,train,255200.0,1.3439460065971855,22.935883223409576,17.066074909871016,6.915752351097178,1.012539184952978,5.903213166144201,1.015346165133619,82.34442836468885,1.325663395608879,1.0526315789473684,1.0472926100297368,0.8070480127645355,1.3007103309611987,1218,6910.0,3.10256576538086,1.824010133743286,2.678921937942505,1.182880401611328,2.724361658096313,1.2770668268203735,0.1715233986060405,0,0,0,0,0,0,0,0,0.0,0.0,0.0
85fce24084da,train,247849.0,0.7195925734648773,21.848732984905546,30.362643793977345,6.495487171624658,1.5541720967201804,4.941315074904479,1.112019150156626,79.53629032258064,1.23922003770464,1.0327868852459017,1.039034088341039,0.8893274257329657,1.1712807931844955,749,4960.0,3.204495429992676,1.9411457777023315,3.3570399284362797,2.352264642715454,3.3211023807525635,2.2619998455047607,0.3145260063689066,73045,16178,42408,3,12,35,16319,14459,1.428536784846656,0.3163921980320241,0.8293707710558832
86410aa13b3e,train,259202.0,0.3657656338552961,17.097839209722437,46.74534080609298,8.001481470050386,1.5350961798134273,6.466385290236958,1.0001931652538545,81.16053563183007,1.3068024655859949,1.006230589874905,1.012303030397531,0.8922177153107224,1.2434657593959528,1235,6497.0,3.0993428230285645,1.6526238918304443,3.5309741497039795,3.250595092773437,3.4419708251953125,3.0284740924835205,0.237396336734085,0,0,0,0,0,0,0,0,0.0,0.0,0.0
8650d32f4a9e,train,212088.0,0.4975153331731098,23.23804296896005,46.7081945409598,7.611934668628117,1.1009580928671117,6.5109765757610045,1.0968816335804654,80.92921430308927,1.2245938952189237,1.1666666666666667,0.9245003270420484,0.7738957967823249,1.2142184308660102,819,4111.0,3.312473058700561,2.138579130172729,4.261733055114746,3.9656903743743896,4.086770057678223,3.726885080337525,0.1690926207545803,19,0,19,0,0,1,0,0,0.0079645201586197,0.0,0.0079645201586197
8660e1864665,train,261034.0,0.8014658014147126,25.29628831220864,31.56252988905669,8.64140303561988,1.098324356214133,7.543078679405748,0.9919132517402548,79.10131411615092,1.326604239204405,0.807207352795575,1.0612389176036234,0.8123948932690752,1.2902145283867974,1374,7077.0,3.4988698959350586,2.681123733520508,3.388845920562744,2.561415672302246,3.391075611114502,2.567042112350464,0.145606907059421,29,0,29,0,0,1,0,0,0.0033245671757457,0.0,0.0033245671757457
86722fcd802c,train,261944.0,0.5902256572460282,22.98414772393384,38.94128871180737,8.661775035885533,0.8211678832116789,7.840607152673854,1.1116362340544668,83.02883889476068,1.3030724919719907,1.0988845115895125,1.0220928782308785,0.7724666500204276,1.271656779244465,1259,6623.0,3.082492589950561,1.7122318744659424,3.633586645126343,3.012090921401977,3.568105459213257,2.905769109725952,0.1047326906222611,146073,5815,137178,4,10,300,0,3080,4.185075856702416,0.1666031101348267,3.930228966822917
8676427e4625,train,225900.0,0.7943307447564816,13.346410249100844,16.802081925196614,5.262505533421868,1.939353696325808,3.32315183709606,0.9238707425561746,85.48648648648648,1.1899276713109694,0.9157882087939492,0.994505452921406,0.977699546172977,1.0924984522386147,547,3700.0,3.364532947540283,1.3512126207351685,3.1939175128936768,1.559289574623108,3.20961332321167,1.4813027381896973,0.5835886505927801,14349,634,12988,1,1,36,0,727,0.5467460437213939,0.0241575713791458,0.4948872824484956
8688f3d0fcaf,train,242163.0,0.4493980692569094,11.225290995483862,24.97850294293688,5.458719953089448,1.2590693045593258,4.199650648530122,1.108249101927436,74.29385236173748,1.1990012145788334,,1.1055587022318898,0.859234900104327,1.121382341849737,803,4213.0,2.9897825717926025,1.155513048171997,3.26682710647583,1.8248074054718015,3.1814541816711426,1.6910734176635742,0.299803343166175,12203,3932,8111,5,15,92,0,160,1.3984066666972252,0.4505887907443653,0.9294826250578706
8693ab1fd2be,train,258646.0,0.4455235493070375,23.91256513519934,53.67295437557158,7.790570896128299,1.8720567880423435,5.918514108085955,1.0266521312207686,88.30674401740391,1.266395918365252,1.0127239288658885,0.9711376367075164,0.9223075913960952,1.196142778800002,907,5516.0,3.111222267150879,1.793639063835144,4.07662296295166,3.929867029190064,3.774669647216797,3.482154130935669,0.3163051998954795,0,0,0,0,0,0,0,0,0.0,0.0,0.0
869bbd3170cc,train,249331.0,0.9911300818913888,21.65255688025316,21.846332056568453,6.235887234238823,1.2934613024453436,4.94242593179348,1.0534063876503903,81.50069156293223,1.2779912395936734,,1.024805456480429,0.8843017488675464,1.2529217591443145,885,5784.0,2.9590306282043457,1.485085368156433,2.836508512496948,1.5960309505462646,2.855441093444824,1.5741393566131592,0.2617057534691227,44439,23222,9730,6,11,12,0,11487,0.869904294671638,0.454576330044888,0.1904671299344053
