image_id,dataset,split,label_6,retina_area_px,AVR,CRAE,CRVE,VD,AD,VeD,TI,CI,FD,ATI,VTI,AFD,VFD,JUNC,VLEN,AWID,AWID_SD,VWID,VWID_SD,WID,WID_SD,ADV_RATIO,LA,HA,EA,MAC,HE_COUNT,EX_COUNT,CTW_A,MA_A,LA_RET,HA_RET,EA_RET
20777_left-600-ALL,combined,train,2,260773.0,0.5897247685116426,9.959161272411448,16.88781242400001,12.262772602991873,0.6154778293765075,11.647294773615366,0.9598888056103485,90.97347003488004,1.4061574353486879,0.9961773560391918,1.073292851769513,0.7489480482852577,1.3883143448658446,1846,9461.0,2.7540743350982666,1.0276473760604858,3.5364670753479004,1.665205478668213,3.480299472808838,1.6423439979553223,0.05284298554637343,843,9,0,0,1,0,0,834,0.2801315920645997,0.0029907287409031997,0.0
20792_right-600-ALL,combined,train,2,260800.0,0.25165422681395117,7.115437503806193,28.274659217493138,5.869631901840491,0.3044478527607362,5.565184049079755,1.0490994977110422,89.23922476135378,1.1526652510246846,1.0302042296151677,1.0490994977110422,0.9283374884134663,1.1442143104996265,290,3457.0,3.124695301055908,0.8678410053253174,4.424240589141846,2.835474967956543,4.323075294494629,2.7562217712402344,0.05470580129530109,1538,561,977,0,4,3,0,0,0.9579033252573821,0.3494042688357551,0.6084990564216269
20807_left-600,combined,train,2,262144.0,0.5055081103787183,12.700198423772418,25.123629399848085,9.496688842773438,1.1260986328125,8.370590209960938,0.848528137423857,87.07820246281784,1.2845134731970689,,1.0263583717907783,0.8903820366556585,1.2412742748694061,977,6253.0,3.5194389820098877,1.6118074655532837,4.062468528747559,2.2625391483306885,3.9476864337921143,2.1929149627685547,0.13453037415120994,8328,916,4248,4,3,3,0,3164,2.6739959671722686,0.29411386958811214,1.3639691244653935
20849_left-600-ALL,combined,train,2,262144.0,0.5905240619164305,14.46661763296,24.49793084808673,9.351730346679688,1.0036468505859375,8.34808349609375,1.2344531770128488,84.61234697907068,1.3419810742480898,1.0786387432600122,1.149932495622695,0.8666813198356518,1.3038559798439997,1196,7597.0,2.751983165740967,1.096002221107483,3.4546310901641846,1.8411060571670532,3.3637197017669678,1.7771295309066772,0.12022482178760738,195,0,0,0,0,0,0,195,0.06207522243621373,0.0,0.0
20878_right-600-ALL,combined,train,2,261792.0,0.2046777155570801,10.32889283216425,50.46417878981921,12.779993277105488,0.864044737807114,11.915948539298375,1.119989647933283,90.75371252451667,1.3420197778823675,0.9370425713316364,1.0787248713613156,0.8511982178325385,1.3144706007009788,1551,7138.0,2.8841192722320557,1.0382359027862549,5.274503231048584,4.4055304527282715,4.990882873535156,4.240588665008545,0.07251162045199551,1907,1806,0,1,5,0,0,101,0.750300001967226,0.7105620364723704,0.0
20926_right-600-ALL,combined,train,2,262115.0,0.5740294444820929,10.410895474719137,18.13651821312436,11.665108826278543,1.419987410106251,10.24512141617229,1.088573537240708,87.8286491387126,1.3862897188381504,,1.0566688340355457,0.9240812115904292,1.3392739197799306,1540,8824.0,2.5861916542053223,0.8185616731643677,3.7092926502227783,1.906346082687378,3.514446258544922,1.8232989311218262,0.1386013256870485,319,5,299,2,1,9,0,15,0.10120558375634517,0.0015862944162436548,0.09486040609137054
20945_right-600,combined,train,2,261890.0,0.6055725911716435,14.268943356293414,23.562729826801267,8.79376837603574,1.3624040627744474,7.431364313261293,1.018678541347839,84.15930798342043,1.2681567628060435,1.034792955221957,1.0816974820742993,0.9093077641662551,1.212377850104965,634,5549.0,3.4548499584198,1.6370131969451904,4.144930362701416,2.188403844833374,3.9973738193511963,2.1154439449310303,0.18333162059397803,24470,22429,1593,2,20,3,737,448,7.58515083507954,6.952486639967266,0.4937942492963509
20969_right-600-ALL,combined,train,2,259183.0,0.6397898500921234,12.22306116498893,19.104806309804587,8.331564956034924,1.4429958755010939,6.8885690805338315,1.7364862842489186,84.57514267596703,1.2983733396062307,1.1117412549619219,1.0685934174848224,0.9323198771796974,1.2366298448676265,1038,6308.0,2.849015474319458,1.0514668226242065,3.6422886848449707,1.9124698638916016,3.459843873977661,1.7941465377807617,0.20947686792875547,729,662,0,0,1,0,0,67,3.5043022640965247,3.1822333317310005,0.0
21045_right-600,combined,train,2,262144.0,0.5408034331924909,10.243572017138893,18.94139605710093,12.93182373046875,0.859832763671875,12.071990966796875,0.9981713288984848,91.51577375396677,1.4448206421774414,0.8443170536763502,0.9316651308908919,0.8314289057344367,1.4243080782264732,1698,10714.0,2.9902896881103516,1.0575085878372192,3.329193115234375,1.7057476043701172,3.30001163482666,1.6704624891281128,0.07122543133413385,178,141,0,1,1,0,0,37,0.059411161955495034,0.04706165076249887,0.0
21088_left-600,combined,train,2,261449.0,0.4554001596566284,16.0342896119753,35.20923142421634,9.445054293571594,1.1463038680583977,8.298750425513198,0.9580433317422291,87.07410236822001,1.2991514401003874,0.8787848278860007,1.071191450544707,0.8628169216687565,1.2557446214427408,1448,6545.0,2.851816415786743,1.2094175815582275,3.9925897121429443,2.6635568141937256,3.784841775894165,2.5125274658203125,0.1381296953495875,3783,2571,0,1,3,0,0,1212,2.402774337379242,1.6329719326994532,0.0
21139_right-600-ALL,combined,train,2,259935.0,0.24014949272972685,11.940702347989491,49.72195532150468,9.737819070152154,1.1510569950179852,8.586762075134168,1.054443053415882,88.85658914728683,1.2877486572973238,0.9707253433941511,1.030247363571752,0.8436447527083154,1.2432767693410793,1202,6192.0,3.133974552154541,1.2146015167236328,4.5213942527771,4.022537708282471,4.269909858703613,3.7541589736938477,0.13405017921146953,17382,3840,12121,3,9,10,0,1421,6.082769336291547,1.343794399456883,4.24170101974398
21227_left-600,combined,train,2,261024.0,0.4264388004582943,14.309767275129435,33.5564382503438,7.387060193698663,1.487985779085448,5.8990744146132155,0.9847982464479191,89.06776488206664,1.2526243619239386,0.9847982464479191,0.9621655274044482,0.9395006188477636,1.1946145671500705,1076,5342.0,3.4263505935668945,1.3528801202774048,3.8157124519348145,2.4064483642578125,3.6565215587615967,2.21589994430542,0.25224055072087287,3731,2411,0,1,2,0,0,1320,1.1830773328598065,0.764513387704367,0.0
21281_right-600,combined,train,2,262144.0,0.5101660115086307,12.474231117756544,24.45131748559363,8.243560791015625,0.7419586181640625,7.5016021728515625,0.9624905494734102,81.70058640910659,1.2692203919659995,1.0454545454545454,0.898665309473136,0.7908170077645614,1.2413240495847067,813,5798.0,2.831753969192505,1.3005214929580688,3.885918140411377,2.1768083572387695,3.749889612197876,2.115989923477173,0.09890668700737351,1099,9,716,2,2,1,515,374,0.34228549537961295,0.0028030659312252197,0.22299946741747306
21312_right-600-ALL,combined,train,2,261912.0,0.30066945949060137,13.933574875767027,46.341836312119945,9.233253917346284,1.4390329576346255,7.794220959711659,1.0524418272782643,88.99947616553169,1.273765462254099,0.9764801654480819,1.0702755891280895,0.934285628327789,1.2302140238299408,999,5727.0,3.0012943744659424,1.234919786453247,4.77121639251709,3.3092377185821533,4.353557109832764,3.0609543323516846,0.18462819633584795,2860,2633,227,0,3,1,0,0,0.9987428411789356,0.919471993295153,0.07927084788378265
21336_left-600-ALL,combined,train,2,257874.0,0.2889166102878803,11.860434738966651,41.05141177985149,9.052095209288257,1.154439765156627,7.8976554441316305,1.0117553246945417,89.65244865718799,1.2979218951473155,1.0447890497204886,1.0413028959090218,0.8913126606281726,1.2496162777991342,1264,6330.0,2.873349666595459,1.1240869760513306,3.9604713916778564,2.6318774223327637,3.7630767822265625,2.4778852462768555,0.14617499754492783,2316,0,371,1,0,3,0,1945,0.7799870675719366,0.0,0.1249461148830693
21366_right-600,combined,train,2,262144.0,0.2935878566595475,13.346410249100844,45.45968079523706,11.424636840820312,1.40838623046875,10.016250610351562,1.0291732223588108,89.67957276368492,1.3404614291928265,,1.0476454436543672,0.942967161173219,1.2957181628166319,1145,7490.0,3.136847734451294,1.156204342842102,4.277004241943359,2.910116672515869,4.084743022918701,2.7405548095703125,0.1406101230148151,1744,837,0,2,4,0,0,907,0.5718989076862032,0.2744721248471056,0.0
21417_right-600-ALL,combined,train,2,261733.0,0.6750428162965825,14.376197324235632,21.2967192260578,8.428436612884122,1.339915104323872,7.08852150856025,0.965935735000337,84.87270574304323,1.307002339390105,0.8329267300725657,0.9331825188820757,0.8875809178299525,1.256348558792881,1185,6756.0,3.0047736167907715,1.3569303750991821,3.437495708465576,1.7141996622085571,3.3204946517944336,1.6538594961166382,0.18902603352557537,3716,215,3327,0,1,1,0,174,1.1881580672287715,0.06874434457862914,1.063778764712089
21451_right-600,combined,train,2,262136.0,0.77900491783952,18.27164462299487,23.4551081829742,8.989989928891873,1.2760551774651325,7.7139347514267405,1.0401261045399774,87.52023308514082,1.281340460117409,,1.0429939529907597,0.890596778478468,1.2328311896391113,1004,6178.0,3.090681791305542,1.6487691402435303,4.004327297210693,2.371677875518799,3.84228777885437,2.291553497314453,0.16542208595024974,4472,346,2199,2,2,3,237,1927,1.4398959359645565,0.11140518645879618,0.708034696597956
21471_right-600-ALL,combined,train,2,262144.0,0.5933380093936655,11.527455627285981,19.42814288783881,10.214614868164062,1.2752532958984375,8.939361572265625,0.9281444676672792,88.26389801550795,1.3457290637568369,,1.0397504898200727,0.904391922330734,1.2982209781073093,1202,7609.0,2.7412500381469727,1.0146796703338623,3.7215447425842285,1.9780176877975464,3.5554821491241455,1.8936114311218262,0.14265596995818042,2591,1534,831,0,3,0,831,226,0.9056274030059419,0.5361761621810556,0.2904578818594897
2152_right-600-ALL,combined,train,2,261744.0,0.43704658426804016,10.094723330234176,23.09759118044747,12.37621492756281,0.7805336512011737,11.595681276361637,1.0960783750799326,91.75091417509142,1.3925054857821375,0.8333185708760327,0.9846745898655898,0.799248238749658,1.37129354474412,2141,9298.0,2.8334038257598877,0.9817458987236023,3.673740863800049,1.7352015972137451,3.593254327774048,1.7056564092636108,0.06731244440051398,571,72,0,4,2,0,0,499,0.18419830189166173,0.02322640584273143,0.0
21540_right-600,combined,train,2,258175.0,0.3843623374229963,11.940702347989491,31.06626530592818,8.140214970465768,1.0624576353248765,7.077757335140893,1.0885259125588012,93.00934579439253,1.264270519822073,0.953998092005724,1.228932045559371,0.844141873323947,1.2332615296339777,648,5350.0,3.1918604373931885,1.1795474290847778,4.058439254760742,2.2324130535125732,3.895864486694336,2.121159791946411,0.15011218738028784,1969,1245,387,1,2,3,0,337,0.6885482088654515,0.43536948706830225,0.135331720076653
21591_right-600,combined,train,2,262026.0,0.4979209487171531,14.07018131366138,28.257861714619338,7.01151794096769,1.0147847923488509,5.99673314861884,,88.38128706347463,1.2146538850661395,0.8945093352064537,,0.8937419792011033,1.1647497206479036,629,4553.0,3.2809696197509766,1.3822671175003052,4.184401035308838,2.5170950889587402,4.016726493835449,2.3765177726745605,0.1692229364220709,2297,1676,0,0,3,0,0,621,0.8020447427136836,0.5852098340392399,0.0
21664_left-600-ALL,combined,train,2,262144.0,0.5947269519642573,13.82029046454405,23.23804296896005,9.18731689453125,0.7839202880859375,8.403396606445312,0.9672498720004529,79.37343688298013,1.3475680189251995,0.9209109202723808,1.008301393328479,0.8286187757850859,1.3204325447440433,1180,7597.0,3.0622804164886475,1.4564799070358276,3.3053457736968994,1.6526066064834595,3.2742700576782227,1.6357204914093018,0.09328612283807708,5836,1494,0,8,7,0,0,4342,1.9584878433478194,0.5013675184992533,0.0
21733_right-600,combined,train,2,262037.0,0.49274729373341314,7.293093437604271,14.800879741716026,4.454332785064705,0.6109824185134161,3.8433503665512885,,81.21677495569995,1.1260022977242135,0.8984394226804693,,0.8462675260614377,1.083599802438743,242,3386.0,2.71562123298645,0.8265274167060852,3.48660945892334,1.5471776723861694,3.35343599319458,1.4799859523773193,0.15897130374342172,3941,0,2607,1,0,1,0,1334,17.347477770930542,0.0,11.475481996654636
21757_right-600,combined,train,2,260811.0,0.2377961956144604,12.629215041989774,53.10940744596921,7.594771692911725,0.5893156346933219,7.005456058218403,1.002095122471896,93.2671348994914,1.2039303274548774,0.9572775448236508,1.0383831705117124,0.8456111083026261,1.181407959727373,583,4129.0,3.084420919418335,1.315905213356018,5.420272350311279,5.193004131317139,5.121494770050049,4.944026470184326,0.08412237972743691,27885,476,27184,2,3,3,0,225,11.509030575183253,0.19646041075084197,11.219705474476656
21824_left-600-ALL,combined,train,2,262142.0,0.31024947445386963,13.679505487257158,44.09195377796244,12.608815069695051,1.1749357218606709,11.43387934783438,1.0788906686772262,88.29256708620281,1.3728884912285118,,0.9916199067831014,0.8521264586859348,1.3372617170561936,1396,8422.0,3.2381551265716553,1.4949599504470825,4.128017425537109,2.56480073928833,3.990128993988037,2.4745116233825684,0.10275914990157808,106,106,0,0,2,0,0,0,0.03396935067265724,0.03396935067265724,0.0
21866_right-600-ALL,combined,train,2,259886.0,0.5846074496999997,13.366633409485017,22.86428853471558,8.466404500434805,1.6449520174230239,6.821452483011782,1.0248836318674466,87.96174142480211,1.2928128229115383,,0.9740679872102787,0.9713679608864232,1.2178278017116908,1092,6064.0,3.1319589614868164,1.2456945180892944,3.804020404815674,2.0393755435943604,3.6347501277923584,1.9089608192443848,0.24114395306859204,1744,624,0,1,3,0,0,1120,0.6092172047968869,0.21797679804659253,0.0
2189_right-600,combined,train,2,262144.0,0.47047505025060654,9.959161272411448,21.16830906783799,12.205886840820312,1.1016845703125,11.104202270507812,1.054623669120866,90.37444467950074,1.4052648296994004,,1.1371139963778094,0.8937260176977762,1.3692122614982403,1728,9454.0,2.8308897018432617,1.087673306465149,3.639345407485962,1.9849345684051514,3.5329365730285645,1.9155945777893066,0.09921330172798791,17312,1617,13810,6,9,6,0,1885,5.7732646357527555,0.5392426591966385,4.605405765928001
21937_left-600,combined,train,2,262144.0,0.5064961396165191,10.894332250149361,21.509210827150103,10.061264038085938,1.3278961181640625,8.733367919921875,1.0053796920903733,88.71518654755648,1.337055337061431,1.037037037037037,1.081708528360805,0.888530009023849,1.2849157238010134,1108,7612.0,2.7232778072357178,1.0037280321121216,3.828918695449829,2.2298645973205566,3.632650852203369,2.1151888370513916,0.15204857167816896,578,537,0,1,2,0,0,41,0.199512609334981,0.18536033081813977,0.0
21994_right-600-ALL,combined,train,2,261452.0,0.5468863953353118,14.33789156483267,26.21731256642743,8.123479644447164,1.428178021204657,6.695301623242507,1.0300524052492095,87.12446351931331,1.2496853732384585,1.0666666666666667,,0.8741918277484996,1.1942206621449551,771,5359.0,3.340219497680664,1.4726319313049316,4.2642621994018555,2.4179422855377197,4.052826404571533,2.2848153114318848,0.2133104827192231,430,430,0,0,2,0,0,0,0.16645311635072832,0.16645311635072832,0.0
22009_right-600-ALL,combined,train,2,259630.0,0.21381488330708504,9.43321521401183,44.118608901811875,9.348303354774101,0.6559334437468706,8.692369911027232,0.960199882965778,91.35741382154049,1.2946068772011916,1.044301698617717,1.0737509843863184,0.7779298634137053,1.2718784492892394,1037,6063.0,2.9201066493988037,0.8975663781166077,4.289596080780029,3.3949122428894043,4.144316673278809,3.2625176906585693,0.07546082949308755,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2202_left-600,combined,train,2,262130.0,0.7726023166557939,19.913842288873237,25.775022750475593,6.551329492999657,1.8097890359745166,4.74154045702514,1.028991510855053,81.6545517480097,1.26003469639031,1.0666666666666667,0.9447328999220417,0.965370151626491,1.1677912309312062,957,5778.0,2.9128153324127197,1.36112642288208,3.139631509780884,1.8842014074325562,3.066675901412964,1.755954623222351,0.3816879877705367,1598,0,0,1,0,0,0,1598,0.5574801061933319,0.0,0.0
2208_right-600-ALL,combined,train,2,260309.0,1.0773199919591967,17.951340264684553,16.662960307678443,8.058115547291873,1.5450868006868759,6.513028746604997,1.0435662263973622,88.56954079947143,1.2829850438943022,0.9104356419656201,1.0920253645622027,0.918699019293064,1.2341725788798834,1093,6054.0,3.126413583755493,1.3903541564941406,3.5736019611358643,1.644511342048645,3.453747034072876,1.6113184690475464,0.2372301521764775,5902,3877,232,2,3,1,0,1793,1.8704621011165095,1.228699011526382,0.07352545026415286
22121_right-600-ALL,combined,train,2,261172.0,0.546424366065756,16.588309675408656,30.35792454652808,8.063268650544469,1.5231341797742484,6.54013447077022,1.0179420435174686,87.03049759229535,1.2904868188232574,0.7862199100106227,0.9166959647084234,0.9256013311675887,1.2326785178382706,1047,6230.0,3.1698763370513916,1.4650678634643555,3.3767502307891846,2.0446815490722656,3.32664155960083,1.9431793689727783,0.23289034599847785,2082,102,76,1,2,1,0,1904,0.7509684679810419,0.03679096240829312,0.027412873951277224
22154_right-600-ALL,combined,train,2,261920.0,0.50524643112583,13.278881696548597,26.281990091368964,10.59751069028711,1.0732284667073915,9.52428222357972,0.9737086186593773,90.24213075060533,1.3677680656160607,1.116312611302876,1.0070141730186302,0.8362117381045933,1.3339479286132434,1635,8260.0,2.804745674133301,1.1507865190505981,3.527045249938965,1.9842925071716309,3.4359190464019775,1.9161953926086426,0.112683396135653,2259,544,1715,0,2,1,0,0,0.9320075913854279,0.22444096047528675,0.7075666309101412
22196_right-600,combined,train,2,261726.0,0.32796205456605,13.413598844593302,40.899850021801434,10.273339293765236,1.317408281943712,8.955931011821523,1.090342342960315,90.7447266465777,1.3232057230778922,0.9517862754726861,1.0031361816648086,0.8857643274466376,1.2902566770973052,1231,6969.0,3.010624408721924,1.2542500495910645,4.196685314178467,2.855811357498169,3.9937033653259277,2.69586443901062,0.14709897610921502,9213,7561,921,3,7,4,0,731,3.2192237942324424,2.641978845999294,0.3218175528587951
22220_right-600-ALL,combined,train,2,262144.0,0.4786413086850467,13.247363854982215,27.677017454628395,10.567092895507812,1.1058807373046875,9.461212158203125,1.048261592327366,91.53133807542612,1.3356393052129027,1.028991510855053,1.0452816663007896,0.8673137024081653,1.300008050095528,1237,7451.0,2.9014790058135986,1.0609270334243774,3.95664644241333,2.2631399631500244,3.809138298034668,2.166721820831299,0.11688573502136924,102,101,0,0,1,0,0,1,0.03320961125219769,0.03288402682815654,0.0
22269_left-600-ALL,combined,train,2,262000.0,0.6714910106584341,13.822694036841096,20.585076817762875,11.759160305343512,0.9446564885496184,10.814503816793893,1.0833333333333333,90.23687998953017,1.3489648404860464,0.9220408911151481,1.0833333333333333,0.7932618711401886,1.317509736225544,1299,7641.0,2.983741044998169,1.311976432800293,4.138269424438477,2.1686062812805176,3.9999706745147705,2.121509552001953,0.08735088586150914,3842,1184,1162,2,1,1,0,1496,1.2176029511500992,0.37523214319669895,0.36825992431973326
222d0ac042b4-GF-600,combined,train,2,260323.0,0.9528502331756248,13.278881696548597,13.935958909610822,6.1097175432059405,0.38567471948310367,5.7240428237228365,1.07968360176221,65.60715172585051,1.1853651186958574,0.9550045963391238,1.1249396743640157,0.6904002948079949,1.1674992968201445,314,4027.0,3.461127281188965,1.6620911359786987,3.6746580600738525,1.4423502683639526,3.6580052375793457,1.4592561721801758,0.06737802832024696,0,0,0,0,0,0,0,0,0.0,0.0,0.0
22329_left-600-ALL,combined,train,2,262144.0,0.36976209615288225,11.595977512100553,31.360644135103744,9.965133666992188,1.3347625732421875,8.63037109375,0.9873221732997938,89.94766009852216,1.3012753890380835,0.9707253433941511,0.9394276546245608,0.8586763770921997,1.2611398566941694,869,6496.0,3.240830421447754,1.2180424928665161,4.22504997253418,2.4170644283294678,4.049112796783447,2.292107105255127,0.1546587694483734,2091,1133,0,3,3,0,0,958,0.6615434748907709,0.35845469012493714,0.0
22349_left-600-ALL,combined,train,2,259820.0,0.5376905344238022,20.55653611992439,38.23116607762699,8.748364252174582,1.2585636209683626,7.4898006312062195,1.0515712281065748,91.4008067473414,1.2703223435104398,0.8924461759630945,1.0475348088032383,0.9148604493806805,1.220098847807291,800,5454.0,3.4442009925842285,1.7566968202590942,4.289012908935547,2.765164852142334,4.144770622253418,2.6393978595733643,0.16803699897225077,864,539,14,1,2,0,14,311,0.3019173850599816,0.188348924244595,0.004892179850508961
2237_right-600,combined,train,2,261109.0,0.7577703391674927,18.25224276167031,24.086773812924275,10.447361063770304,1.5330762248716054,8.914284838898697,1.1067971810589328,88.7854482956173,1.3292372443609102,1.1067971810589328,1.0393562289743872,0.8918750076522262,1.2740179632030215,1034,6982.0,3.217402458190918,1.5318107604980469,4.084508419036865,2.472395181655884,3.910903215408325,2.3564579486846924,0.1719797216016498,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2241b7e90782-GF-600-ALL,combined,train,2,262144.0,0.5525776498583074,14.779926237536223,26.747238585067837,14.484024047851562,0.975799560546875,13.508224487304688,0.965946853595665,86.50064005585942,1.3846672607639499,0.9171704949125857,1.0094407010115019,0.7927977229303955,1.3554650741288492,1537,8593.0,2.997018575668335,1.375277042388916,4.814564228057861,2.813359498977661,4.609178066253662,2.7544987201690674,0.07223744034339612,23192,14433,8751,1,70,34,942,8,29.660323306732145,18.45841006752609,11.191682013505217
22447_left-600-ALL,combined,train,2,261967.0,0.25193410297176017,11.225290995483862,44.55645687929009,9.297354246908961,0.8104074177281871,8.486946829180775,1.1018676804333019,81.48210954722741,1.2677257660058001,1.0,1.046433287139887,0.769737419878294,1.2319499416414077,943,5897.0,2.9793198108673096,1.1295249462127686,4.415587425231934,3.0368778705596924,4.230777263641357,2.9109671115875244,0.09548868798632662,941,82,859,0,2,18,0,0,0.3927969143944833,0.03422884907582107,0.3585680653186622
22493_right-600,combined,train,2,262130.0,0.542410264550924,13.569478094080285,25.017000932522578,11.655285545340098,1.2566283904932667,10.398657154846832,1.0739085307981142,92.02974171667101,1.3466607946148246,0.978408844285405,1.020591738250668,0.8684749141355319,1.3078792224633806,1415,7666.0,3.323988676071167,1.4195650815963745,4.2463788986206055,2.3788223266601562,4.11256742477417,2.2992076873779297,0.12084525643847677,8441,4673,2415,4,8,1,715,1353,2.699547783370965,1.4944896092515718,0.7723501832532733
22525_right-600-ALL,combined,train,2,237234.0,0.5316817388215196,10.243572017138893,19.26636043555666,5.341561496244214,0.68244855290557,4.659112943338645,1.0555555555555556,86.89571298266951,1.1528673932550646,1.0169503597462533,1.0555555555555556,0.8342989166762809,1.1179449288681398,245,3289.0,2.7705090045928955,1.0023448467254639,4.069565773010254,1.9568284749984741,3.824859380722046,1.8871209621429443,0.14647606984529085,1894,1739,0,0,5,0,0,155,0.6619230016495652,0.6077529566360053,0.0
22552_right-600,combined,train,2,261701.0,0.27025946385482574,12.22306116498893,45.22713466032311,8.875395967153354,1.67251940191287,7.2028765652404845,1.116312611302876,87.85219399538106,1.3029628166727343,0.8759109070062138,1.051234873787898,0.9162524331269243,1.238718793334126,1030,6495.0,2.9005508422851562,1.1576273441314697,3.929074287414551,2.987851619720459,3.662018060684204,2.7102060317993164,0.23220159151193634,2514,1174,0,0,2,0,0,1340,0.8806005177118398,0.411227131182856,0.0
22581_left-600,combined,train,2,260933.0,0.3028350318266173,12.370454974948418,40.84882419425932,8.588411584583016,1.2597103471005966,7.328701237482419,1.0476190476190477,86.24141876430205,1.324934934867162,1.0090091909944687,1.0992059793782745,0.8636365450337737,1.2786536567719755,1233,6992.0,2.9216017723083496,1.1549854278564453,3.513352394104004,2.4039056301116943,3.3939085006713867,2.2617928981781006,0.17188725618365316,966,0,0,1,0,0,0,966,0.33790519765355276,0.0,0.0
22597_left-600,combined,train,2,239619.0,0.4510681323339218,14.516592524400975,32.18270474859099,8.294000058426084,0.9527625104853956,7.341237547940689,1.150792911137501,83.91774891774892,1.2267029948331853,0.9805806756909201,1.2,0.8580353588528898,1.184183231128682,602,4620.0,3.5331616401672363,1.6061633825302124,4.436886310577393,2.920922040939331,4.2972798347473145,2.7931647300720215,0.12978227502700246,37254,1361,35581,2,4,13,0,312,255.26928874880088,9.325750308345896,243.80567356447855
22651_left-600-ALL,combined,train,2,261009.0,0.5432107230072658,10.894332250149361,20.05544402702014,8.00355543295442,1.0773574857571961,6.926197947197223,1.0181802813421168,87.88550323176362,1.2551584991915365,1.034792955221957,1.0669121040429799,0.832263847710862,1.21112932007711,834,5415.0,3.116773843765259,1.1517231464385986,3.9422545433044434,1.997606635093689,3.780752182006836,1.9219080209732056,0.1555481801084191,602,398,0,0,1,0,0,204,0.1909026333147293,0.1262113755137247,0.0
22740_right-600,combined,train,2,261366.0,0.41621677456953105,12.082706584336604,29.02984051239417,7.248456187874475,0.7338368418233435,6.5146193460511315,0.9687461951132255,85.89772471277314,1.2083476472335337,1.0047904465790938,1.0536089137432665,0.7869734363937335,1.1725069271554829,485,4439.0,3.0736358165740967,1.2624025344848633,4.418956756591797,2.700397253036499,4.200697898864746,2.5888922214508057,0.11264462324543373,572,0,269,0,0,1,0,303,0.18766650480977443,0.0,0.0882557513878135
22789_right-600,combined,train,2,262012.0,0.3904580231355004,10.292001957831248,26.358792361809456,8.417553394501015,1.3640596613895546,7.053493733111461,0.9996645486213301,86.6436203645506,1.291306187329885,1.0047904465790938,1.0846522890932808,0.8940379439168475,1.2402671409549242,1320,6364.0,2.9385249614715576,1.04906165599823,3.6373229026794434,2.26484751701355,3.4046013355255127,2.0236239433288574,0.19338780369027647,784,0,0,0,0,0,0,784,0.27427164087207184,0.0,0.0
22849_left-600-ALL,combined,train,2,261803.0,0.7303369200242855,14.646426946158146,20.054342789723837,8.328399598171144,1.0832572583201874,7.245142339850957,1.126686935240071,84.81889204545455,1.2598599164966353,0.9817719423516801,1.2,0.8892056156202837,1.2075220388152366,785,5632.0,2.771550178527832,1.1608492136001587,4.153458118438721,2.1783666610717773,3.878700017929077,2.0935163497924805,0.149514972585407,30985,10061,17027,0,16,7,806,3897,10.03858627158126,3.2595842013354543,5.516443712964793
22915_right-600,combined,train,2,261819.0,0.39156556196906844,11.297957460592732,28.8532970156482,7.685844037292939,1.0560730886604868,6.629770948632452,0.9090535574312129,91.32300802388505,1.2585209209906798,1.1043152607484654,0.936119859781912,0.8893102202005266,1.2116992700617863,974,5359.0,3.0945913791656494,1.2202365398406982,3.973524808883667,2.5681793689727783,3.818103075027466,2.4200427532196045,0.15929254522410416,2487,1821,0,2,5,0,0,666,1.249836671926668,0.9151397585759802,0.0
229_right-600,combined,train,2,261500.0,0.6243141490275382,11.940702347989491,19.12611201682503,8.482217973231357,1.2317399617590823,7.250478011472276,1.0677245178870876,86.05776736924278,1.2977814868101207,1.0490994977110422,1.0508558005042539,0.8797727769167504,1.2430685593390207,930,6405.0,2.8417677879333496,1.0916823148727417,3.6738312244415283,1.8116753101348877,3.491870403289795,1.729349136352539,0.16988396624472574,352,334,0,1,1,0,0,18,0.12299908100118456,0.11670935526816945,0.0
23023_left-600,combined,train,2,260987.0,0.2849568076343088,14.047726481036898,49.29773953344062,10.98292252104511,1.6096587186334952,9.373263802411614,1.073312629199899,86.97654338753777,1.3219070596265499,,1.0991563145999494,0.9283332237624696,1.2587502446671743,1218,6949.0,3.0368306636810303,1.1861917972564697,4.315360069274902,3.267054557800293,4.055509567260742,3.01637601852417,0.17172873318889753,24793,8831,14438,0,4,1,2170,1524,8.658164369975625,3.0839450470396783,5.042010937510913
23081_left-600-ALL,combined,train,2,262113.0,0.6269851570968437,13.127191905279531,20.93700585523098,11.170373083364808,1.4238133934600725,9.746559689904736,0.8535950651895693,85.50088915234143,1.3740313947952125,0.8357627162489123,1.0471790703737698,0.8912099224582792,1.3261464402826988,1359,8435.0,2.9016337394714355,1.1715162992477417,3.679630994796753,1.9716823101043701,3.547776699066162,1.8878511190414429,0.14608368888714918,880,746,0,1,2,0,0,134,0.27798486246067144,0.23565534931325102,0.0
